PriceRangeID,Departure_ariportID,Transit_ariportID,Landing_ariportID,DepartureDateID,ArrivalDateID,PassengerID,TicketID,PlaneID,CabinID,mileage,Price,Rate,ian
1,74,,22,63,63,31847,312333,,325,1178,1490,1.0,255518
3,74,,22,196,196,61766,307041,,325,1178,830,0.56,255519
3,74,,22,183,183,2052,260544,,1294,1178,2240,0.4,255520
3,74,,22,175,175,38477,231108,,325,1178,520,0.35,255521
1,74,,22,63,63,17789,312333,,325,1178,1490,1.0,255522
3,74,,22,196,196,11278,307041,,325,1178,830,0.56,255523
3,74,,22,183,183,35907,260544,,1294,1178,5660,1.0,255524
3,74,,22,175,175,46344,231108,,325,1178,1490,1.0,255525
3,74,,22,63,63,12518,288855,,325,1178,830,0.56,255526
3,74,,22,196,196,37717,307041,,325,1178,830,0.56,255527
12,74,,22,184,184,48542,216269,17,1294,1178,1310,0.35,255528
12,74,,22,49,49,34121,252645,17,1,1178,1190,0.32,255529
3,74,,22,63,63,49988,288855,,325,1178,830,0.56,255530
3,74,,22,196,196,13236,307041,,325,1178,920,0.62,255531
3,74,,22,184,184,56634,287975,,1294,1178,2000,0.36,255532
3,74,,22,49,49,7054,295910,,1,1178,2090,0.37,255533
3,74,,22,63,63,32029,288855,,325,1178,830,0.56,255534
3,74,,22,196,196,18478,307041,,325,1178,1490,1.0,255535
3,74,,22,184,184,47726,287975,,1294,1178,5660,1.0,255536
1,74,,22,49,49,21581,214149,6,1,1178,4540,0.8,255537
3,74,,22,63,63,34213,288855,,325,1178,920,0.62,255538
1,74,,22,196,196,30748,225680,,325,1178,1130,0.76,255539
1,74,,22,184,184,53752,249259,,1294,1178,2980,0.52,255540
1,74,,22,49,49,47984,214149,6,1,1178,5680,1.0,255541
3,74,,22,63,63,62768,288855,,325,1178,630,0.43,255542
1,74,,22,196,196,47433,225680,,325,1178,1130,0.76,255543
1,74,,22,184,184,18854,249259,,1294,1178,5810,1.0,255544
3,74,,22,49,49,30533,252669,,1,1178,2090,0.37,255545
3,74,,22,63,63,38603,288855,,325,1178,1490,1.0,255546
1,74,,22,196,196,24583,225680,,325,1178,1130,0.76,255547
1,74,,22,184,184,58318,249259,,1294,1178,3730,0.65,255548
1,74,,22,49,49,39752,295920,,1,1178,4540,0.8,255549
1,74,,22,63,63,36255,272800,,325,1178,1490,1.0,255550
1,74,,22,196,196,57993,225680,,325,1178,1490,1.0,255551
1,74,,22,184,184,7919,249259,,1294,1178,4170,0.72,255552
1,74,,22,49,49,31637,295920,,1,1178,5680,1.0,255553
4,22,,74,40,40,15870,517816,,325,1178,1100,0.74,255554
1,74,,22,196,196,20178,225680,,325,1178,1210,0.82,255555
4,74,,22,184,184,20474,249261,,1294,1178,1625,0.29,255556
3,74,,22,49,49,19376,185871,,1,1178,2090,0.37,255557
4,22,,74,40,40,35732,517816,,325,1178,1490,1.0,255558
1,74,,22,196,196,33192,225680,,325,1178,1280,0.86,255559
4,74,,22,184,184,15361,249261,,1294,1178,5660,1.0,255560
3,74,,22,49,49,19851,154769,,1,1178,2090,0.37,255561
1,22,,74,40,40,39546,470134,,325,1178,930,0.63,255562
1,74,,22,196,196,18990,225680,,325,1178,1360,0.92,255563
3,74,,22,184,184,13530,312113,,1294,1178,2240,0.4,255564
1,74,,22,49,49,38313,259268,,1,1178,4540,0.8,255565
1,22,,74,40,40,35105,470134,,325,1178,930,0.63,255566
1,74,,22,196,196,54947,225680,,325,1178,1390,0.94,255567
3,74,,22,184,184,2205,312113,,1294,1178,5660,1.0,255568
1,74,,22,49,49,16571,259268,,1,1178,5680,1.0,255569
1,22,,74,40,40,37055,470134,,325,1178,980,0.66,255570
9,74,,22,196,196,21262,262921,,325,1178,830,0.62,255571
2,74,,22,184,184,1482,240238,,1294,1178,1490,0.43,255572
3,74,,22,49,49,15583,247739,,1,1178,2090,0.37,255573
1,22,,74,40,40,29861,470134,,325,1178,1490,1.0,255574
9,74,,22,196,196,28467,262921,,325,1178,830,0.62,255575
2,74,,22,184,184,48939,240238,,1294,1178,1490,0.43,255576
3,74,,22,49,49,29829,241715,,1,1178,2090,0.37,255577
1,22,,74,40,40,21977,470134,,325,1178,1490,1.0,255578
9,74,,22,196,196,3914,262921,,325,1178,830,0.62,255579
2,74,,22,184,184,3649,240238,,1294,1178,3470,1.0,255580
1,74,,22,49,49,34195,24249,,1,1178,4540,0.8,255581
9,22,,74,40,40,42020,341982,,325,1178,720,0.59,255582
9,74,,22,196,196,56786,262921,,325,1178,920,0.68,255583
3,74,,22,184,184,33815,240241,,1294,1178,2240,0.4,255584
1,74,,22,49,49,23841,24249,,1,1178,5680,1.0,255585
9,22,,74,40,40,14342,341982,,325,1178,720,0.59,255586
9,74,,22,196,196,39313,262921,,325,1178,1360,1.0,255587
3,74,,22,184,184,18338,240241,,1294,1178,5660,1.0,255588
3,74,,22,49,49,7619,241718,,1,1178,2090,0.37,255589
9,22,,74,40,40,22321,341982,,325,1178,760,0.62,255590
3,74,,22,196,196,44850,262928,,325,1178,830,0.56,255591
1,74,,22,184,184,28199,216287,,1294,1178,2980,0.52,255592
3,74,,22,49,49,41954,295942,,1,1178,2090,0.37,255593
9,22,,74,40,40,47318,341982,,325,1178,850,0.69,255594
3,74,,22,196,196,4867,262928,,325,1178,830,0.56,255595
1,74,,22,184,184,31526,216287,,1294,1178,5810,1.0,255596
3,74,,22,49,49,44723,295943,,1,1178,2090,0.37,255597
9,22,,74,40,40,36544,341982,,325,1178,730,0.59,255598
3,74,,22,196,196,24999,262929,,325,1178,830,0.56,255599
1,74,,22,184,184,44589,216287,,1294,1178,3730,0.65,255600
1,74,,22,49,49,37889,185933,,1,1178,4540,0.8,255601
9,22,,74,40,40,35326,341982,,325,1178,1240,1.0,255602
3,74,,22,196,196,20786,262929,,325,1178,920,0.62,255603
1,74,,22,184,184,31824,216287,,1294,1178,4170,0.72,255604
1,74,,22,49,49,38798,185933,,1,1178,5680,1.0,255605
4,22,,74,40,40,54639,341984,,325,1178,1005,0.68,255606
3,74,,22,196,196,47619,262929,,325,1178,1490,1.0,255607
4,74,,22,184,184,28924,257312,,1294,1178,1625,0.29,255608
3,74,,22,49,49,277,247778,,1,1178,2090,0.37,255609
4,22,,74,40,40,39485,341984,,325,1178,1005,0.68,255610
1,74,,22,196,196,46849,262933,,325,1178,1130,0.76,255611
4,74,,22,184,184,20621,257312,,1294,1178,5660,1.0,255612
3,74,,22,49,49,28332,185943,,1,1178,2090,0.37,255613
4,22,,74,40,40,43647,341984,,325,1178,1005,0.68,255614
1,74,,22,196,196,1861,262933,,325,1178,1130,0.76,255615
3,74,,22,184,184,3163,249284,,1294,1178,2980,0.53,255616
1,74,,22,49,49,3571,259281,,1,1178,4540,0.8,255617
4,22,,74,40,40,14375,341984,,325,1178,1010,0.68,255618
1,74,,22,196,196,19525,262933,,325,1178,1130,0.76,255619
3,74,,22,184,184,21306,249284,,1294,1178,5660,1.0,255620
1,74,,22,49,49,28945,259281,,1,1178,5680,1.0,255621
4,22,,74,40,40,31995,341984,,325,1178,1310,0.88,255622
1,74,,22,196,196,31128,262933,,325,1178,1490,1.0,255623
1,74,,22,184,184,53168,288255,,1294,1178,2980,0.52,255624
3,74,,22,49,49,41448,241745,,1,1178,2090,0.37,255625
4,22,,74,40,40,28672,341984,,325,1178,1490,1.0,255626
1,74,,22,196,196,58653,262933,,325,1178,1210,0.82,255627
1,74,,22,184,184,8397,288255,,1294,1178,5810,1.0,255628
1,74,,22,49,49,50236,167606,17,1,1178,4540,0.8,255629
3,22,,74,40,40,34589,517824,,325,1178,790,0.54,255630
1,74,,22,196,196,49572,262933,,325,1178,1280,0.86,255631
1,74,,22,184,184,22498,288255,,1294,1178,3730,0.65,255632
1,74,,22,49,49,40759,167606,17,1,1178,5680,1.0,255633
3,22,,74,40,40,35532,517824,,325,1178,790,0.54,255634
1,74,,22,196,196,40553,262933,,325,1178,1360,0.92,255635
1,74,,22,184,184,31087,288255,,1294,1178,4170,0.72,255636
3,74,,22,49,49,55610,247817,,1,1178,2090,0.37,255637
3,22,,74,40,40,4255,517824,,325,1178,830,0.56,255638
3,74,,22,196,196,18516,279693,,325,1178,600,0.41,255639
3,74,,22,184,184,3172,312132,,1294,1178,2980,0.53,255640
1,74,,22,49,49,10630,295958,,1,1178,4540,0.8,255641
3,22,,74,40,40,6582,517824,,325,1178,920,0.62,255642
3,74,,22,196,196,7270,279693,,325,1178,600,0.41,255643
3,74,,22,184,184,1202,312132,,1294,1178,5660,1.0,255644
1,74,,22,49,49,27060,295958,,1,1178,5680,1.0,255645
3,22,,74,40,40,6053,517824,,325,1178,800,0.54,255646
3,74,,22,196,196,33075,279692,,325,1178,600,0.41,255647
1,74,,22,184,184,41736,240358,,1294,1178,2240,0.39,255648
3,74,,22,49,49,38760,247824,,1,1178,2090,0.37,255649
3,22,,74,40,40,19198,517824,,325,1178,860,0.58,255650
3,74,,22,196,196,2564,279692,,325,1178,760,0.52,255651
1,74,,22,184,184,54775,240358,,1294,1178,5810,1.0,255652
3,74,,22,49,49,32512,214297,,1,1178,5660,1.0,255653
3,22,,74,40,40,57802,517824,,325,1178,1490,1.0,255654
3,74,,22,196,196,29543,279692,,325,1178,1490,1.0,255655
1,74,,22,184,184,5685,240358,,1294,1178,2980,0.52,255656
9,74,,22,49,49,60065,247847,,1,1178,1980,0.39,255657
3,22,,74,40,41,23379,470158,,325,1178,930,0.63,255658
9,74,,22,196,196,60776,269588,,325,1178,600,0.45,255659
1,74,,22,184,184,61931,240358,,1294,1178,3730,0.65,255660
9,74,,22,49,49,58061,247847,,1,1178,2380,0.47,255661
3,22,,74,40,41,41625,470158,,325,1178,930,0.63,255662
9,74,,22,196,196,51685,269588,,325,1178,600,0.45,255663
1,74,,22,184,184,1679,240358,,1294,1178,4170,0.72,255664
3,74,,22,49,49,45940,242385,,1,1178,2090,0.37,255665
3,22,,74,40,41,39176,470158,,325,1178,980,0.66,255666
9,74,,22,196,196,50509,269588,,325,1178,600,0.45,255667
3,74,,22,184,184,31481,240261,,1294,1178,2980,0.53,255668
1,74,,22,49,49,29519,247862,,1,1178,4540,0.8,255669
3,22,,74,40,41,14283,470158,,325,1178,1070,0.72,255670
9,74,,22,196,196,39073,269588,,325,1178,690,0.51,255671
3,74,,22,184,184,22184,240261,,1294,1178,5660,1.0,255672
1,74,,22,49,49,61082,247862,,1,1178,5680,1.0,255673
3,22,,74,40,41,57503,470158,,325,1178,940,0.64,255674
9,74,,22,196,196,20303,269588,,325,1178,1360,1.0,255675
1,74,,22,184,184,45027,240365,,1294,1178,2980,0.52,255676
3,74,,22,49,49,12728,247868,,1,1178,2090,0.37,255677
3,22,,74,40,41,62910,470158,,325,1178,1010,0.68,255678
1,74,,22,196,196,59603,269480,6,325,1178,670,0.45,255679
1,74,,22,184,184,35672,240365,,1294,1178,5810,1.0,255680
9,74,,22,49,49,26656,252848,,1,1178,1980,0.39,255681
3,22,,74,40,41,59387,470158,,325,1178,1490,1.0,255682
1,74,,22,196,196,10609,269480,6,325,1178,670,0.45,255683
1,74,,22,184,184,11488,240365,,1294,1178,3730,0.65,255684
9,74,,22,49,49,49163,252848,,1,1178,2380,0.47,255685
12,22,,74,40,41,48525,57069,17,325,1178,620,0.46,255686
1,74,,22,196,196,51451,269480,6,325,1178,670,0.45,255687
1,74,,22,184,184,6935,240365,,1294,1178,4170,0.72,255688
1,74,,22,49,49,29529,247879,,1,1178,4540,0.8,255689
12,22,,74,40,41,60183,57069,17,325,1178,700,0.52,255690
1,74,,22,196,196,44651,269480,6,325,1178,1490,1.0,255691
3,74,,22,184,184,3535,288280,,1294,1178,2980,0.53,255692
1,74,,22,49,49,15727,247879,,1,1178,5680,1.0,255693
12,22,,74,40,41,25619,57069,17,325,1178,620,0.46,255694
1,74,,22,196,196,53971,269480,6,325,1178,760,0.52,255695
3,74,,22,184,184,56851,288280,,1294,1178,5660,1.0,255696
3,74,,22,49,49,2356,295973,,1,1178,2090,0.37,255697
12,22,,74,40,41,44725,57069,17,325,1178,634,0.47,255698
1,74,,22,196,196,25893,269480,6,325,1178,830,0.56,255699
3,74,,22,184,184,37153,289279,,1294,1178,2980,0.53,255700
3,74,,22,49,49,3545,247897,,1,1178,2090,0.37,255701
12,22,,74,40,41,41539,57069,17,325,1178,610,0.45,255702
1,74,,22,196,196,60544,269480,6,325,1178,980,0.66,255703
3,74,,22,184,184,44989,289279,,1294,1178,5660,1.0,255704
12,74,,22,50,50,59088,252886,17,1,1178,1190,0.32,255705
12,22,,74,40,41,27068,57069,17,325,1178,650,0.48,255706
3,74,,22,196,196,61475,295578,,325,1178,600,0.41,255707
3,74,,22,184,184,54857,240371,,1294,1178,2980,0.53,255708
3,74,,22,50,50,41003,167632,,1,1178,2090,0.37,255709
12,22,,74,40,41,12398,57069,17,325,1178,1360,1.0,255710
3,74,,22,196,196,16463,295578,,325,1178,600,0.41,255711
3,74,,22,184,184,45355,240371,,1294,1178,5660,1.0,255712
1,74,,22,50,50,25342,167636,,1,1178,4540,0.8,255713
12,74,,22,17,17,383,258438,17,1294,1178,1940,0.95,255714
3,74,,22,196,196,53441,295578,,325,1178,600,0.41,255715
8,74,,22,184,184,33269,288066,,1294,1178,1860,0.6,255716
1,74,,22,50,50,47029,167636,,1,1178,5680,1.0,255717
12,74,,22,17,17,39904,258438,17,1294,1178,2040,1.0,255718
3,74,,22,196,196,92,295578,,325,1178,690,0.47,255719
8,74,,22,184,184,38997,288066,,1294,1178,3100,1.0,255720
3,74,,22,50,50,24612,154821,,1,1178,2090,0.37,255721
3,74,,22,17,17,38094,271706,,1294,1178,2240,0.42,255722
3,74,,22,196,196,15414,295578,,325,1178,1490,1.0,255723
1,74,,22,184,184,51516,240276,,1294,1178,2980,0.52,255724
1,74,,22,50,50,13170,295990,,1,1178,4540,0.8,255725
3,74,,22,17,17,4967,271706,,1294,1178,5360,1.0,255726
4,74,,22,196,196,12793,279711,,325,1178,715,0.48,255727
1,74,,22,184,184,46372,240276,,1294,1178,5810,1.0,255728
1,74,,22,50,50,13361,295990,,1,1178,5680,1.0,255729
4,74,,22,17,17,28401,140281,,1294,1178,1935,0.34,255730
4,74,,22,196,196,26768,279711,,325,1178,715,0.48,255731
1,74,,22,184,184,19284,240276,,1294,1178,3730,0.65,255732
3,74,,22,50,50,42463,200719,,1,1178,2090,0.37,255733
4,74,,22,17,17,58169,140281,,1294,1178,5660,1.0,255734
4,74,,22,196,196,21245,279711,,325,1178,1020,0.69,255735
1,74,,22,184,184,61880,240276,,1294,1178,4170,0.72,255736
3,74,,22,50,50,31954,200719,,1,1178,5660,1.0,255737
1,74,,22,17,17,47552,289978,,1294,1178,2980,0.53,255738
4,74,,22,196,196,30821,279711,,325,1178,1020,0.69,255739
3,74,,22,184,184,12456,312157,,1294,1178,3730,0.66,255740
3,74,,22,50,50,53742,190142,,1,1178,2090,0.37,255741
1,74,,22,17,17,920,289978,,1294,1178,5660,1.0,255742
4,74,,22,196,196,34514,279711,,325,1178,1490,1.0,255743
3,74,,22,184,184,32991,312157,,1294,1178,5660,1.0,255744
1,74,,22,50,50,4470,167650,,1,1178,4540,0.8,255745
3,74,,22,17,17,4449,264378,,1294,1178,2240,0.42,255746
3,74,,22,196,196,57733,225697,,325,1178,600,0.41,255747
3,74,,22,184,184,2410,249333,,1294,1178,2980,0.53,255748
1,74,,22,50,50,59608,167650,,1,1178,5680,1.0,255749
3,74,,22,17,17,9214,264378,,1294,1178,5360,1.0,255750
3,74,,22,196,196,39038,225697,,325,1178,600,0.41,255751
3,74,,22,184,184,61427,249333,,1294,1178,5660,1.0,255752
3,74,,22,50,50,50808,214426,,1,1178,2090,0.37,255753
4,74,,22,17,17,40778,289982,,1294,1178,1935,0.34,255754
3,74,,22,196,196,25304,225697,,325,1178,600,0.41,255755
1,74,,22,184,184,45231,312161,,1294,1178,3730,0.65,255756
3,74,,22,50,50,20166,200747,,1,1178,2090,0.37,255757
4,74,,22,17,17,39090,289982,,1294,1178,5660,1.0,255758
3,74,,22,196,196,58774,225697,,325,1178,690,0.47,255759
1,74,,22,184,184,56953,312161,,1294,1178,5810,1.0,255760
1,74,,22,50,50,33677,167654,,1,1178,4540,0.8,255761
1,74,,22,17,17,36064,271724,,1294,1178,2980,0.53,255762
3,74,,22,196,196,17904,225697,,325,1178,1490,1.0,255763
1,74,,22,184,184,1574,312161,,1294,1178,4170,0.72,255764
1,74,,22,50,50,2492,167654,,1,1178,5680,1.0,255765
1,74,,22,17,17,27550,271724,,1294,1178,5660,1.0,255766
3,74,,22,196,196,35011,307371,17,325,1178,600,0.41,255767
4,74,,22,184,184,24922,249339,10,1294,1178,1625,0.29,255768
3,74,,22,50,50,3997,190170,,1,1178,2090,0.37,255769
3,74,,22,17,17,59397,264384,,1294,1178,2240,0.42,255770
3,74,,22,196,196,53468,307371,17,325,1178,600,0.41,255771
4,74,,22,184,184,31079,249339,10,1294,1178,5660,1.0,255772
3,74,,22,50,50,2823,214453,,1,1178,2090,0.37,255773
3,74,,22,17,17,19080,264384,,1294,1178,5360,1.0,255774
3,74,,22,196,196,33471,307371,17,325,1178,600,0.41,255775
3,74,,22,184,184,37619,240287,,1294,1178,3730,0.66,255776
3,74,,22,50,50,29500,37332,,1,1178,2090,0.37,255777
3,74,,22,17,17,7200,271729,,1294,1178,2980,0.56,255778
3,74,,22,196,196,42733,307371,17,325,1178,690,0.47,255779
3,74,,22,184,184,25035,240287,,1294,1178,5660,1.0,255780
1,74,,22,50,50,12181,248018,,1,1178,4540,0.8,255781
3,74,,22,17,17,27530,271729,,1294,1178,5360,1.0,255782
3,74,,22,196,196,19132,307371,17,325,1178,1490,1.0,255783
1,74,,22,184,184,13931,249346,,1294,1178,2980,0.52,255784
1,74,,22,50,50,29160,248018,,1,1178,5680,1.0,255785
1,74,,22,17,17,31546,289992,,1294,1178,5660,1.0,255786
12,74,,22,196,196,34607,176282,17,325,1178,770,0.57,255787
1,74,,22,184,184,60605,249346,,1294,1178,5810,1.0,255788
3,74,,22,50,50,21243,296013,,1,1178,2090,0.37,255789
3,74,,22,17,17,27511,271740,,1294,1178,3730,0.7,255790
12,74,,22,196,196,46793,176282,17,325,1178,700,0.52,255791
1,74,,22,184,184,24939,249346,,1294,1178,3730,0.65,255792
3,74,,22,50,50,62705,200794,,1,1178,2090,0.37,255793
3,74,,22,17,17,53443,271740,,1294,1178,5360,1.0,255794
12,74,,22,196,196,11611,176282,17,325,1178,704,0.52,255795
1,74,,22,184,184,9598,249346,,1294,1178,4170,0.72,255796
1,74,,22,50,50,16656,167666,,1,1178,4540,0.8,255797
1,74,,22,17,17,41911,165835,6,1294,1178,2980,0.53,255798
12,74,,22,196,196,9064,176282,17,325,1178,720,0.53,255799
3,74,,22,184,184,56015,257360,,1294,1178,2980,0.53,255800
1,74,,22,50,50,7257,167666,,1,1178,5680,1.0,255801
1,74,,22,17,17,32892,165835,6,1294,1178,5660,1.0,255802
12,74,,22,196,196,44864,176282,17,325,1178,820,0.61,255803
3,74,,22,184,184,58308,257360,,1294,1178,5660,1.0,255804
3,74,,22,50,50,29625,190212,,1,1178,2090,0.37,255805
3,74,,22,17,17,10550,271746,,1294,1178,2980,0.56,255806
12,74,,22,196,196,32369,176282,17,325,1178,680,0.5,255807
1,74,,22,184,184,11476,257364,,1294,1178,2980,0.52,255808
1,74,,22,50,50,13025,248048,,1,1178,4540,0.8,255809
3,74,,22,17,17,3936,271746,,1294,1178,5360,1.0,255810
12,74,,22,196,196,55348,176282,17,325,1178,1360,1.0,255811
1,74,,22,184,184,23476,257364,,1294,1178,5810,1.0,255812
1,74,,22,50,50,15619,248048,,1,1178,5680,1.0,255813
1,74,,22,17,17,18844,264395,6,1294,1178,2980,0.53,255814
3,74,,22,196,196,52635,225598,,325,1178,600,0.41,255815
1,74,,22,184,184,12547,257364,,1294,1178,3730,0.65,255816
1,74,,22,50,50,51913,200822,,1,1178,4540,0.8,255817
1,74,,22,17,17,60495,264395,6,1294,1178,5660,1.0,255818
3,74,,22,196,196,14846,225598,,325,1178,600,0.41,255819
1,74,,22,184,184,8048,257364,,1294,1178,4170,0.72,255820
1,74,,22,50,50,53730,200822,,1,1178,5680,1.0,255821
3,74,,22,17,17,55653,290002,,1294,1178,2980,0.56,255822
3,74,,22,196,196,52925,225598,,325,1178,760,0.52,255823
3,74,,22,184,184,19892,249353,,1294,1178,2980,0.53,255824
3,74,,22,50,50,57376,259334,,1,1178,2090,0.37,255825
3,74,,22,17,17,10516,290002,,1294,1178,5360,1.0,255826
3,74,,22,196,196,4792,225598,,325,1178,1490,1.0,255827
3,74,,22,184,184,31412,249353,,1294,1178,5660,1.0,255828
3,74,,22,50,50,490,259334,,1,1178,5660,1.0,255829
3,74,,22,17,17,39879,290004,,1294,1178,2980,0.56,255830
1,74,,22,196,196,54353,293496,,325,1178,1490,1.0,255831
1,74,,22,184,184,29373,240299,,1294,1178,3730,0.65,255832
3,74,,22,50,50,22067,214524,,1,1178,2090,0.37,255833
3,74,,22,17,17,43273,290004,,1294,1178,5360,1.0,255834
4,74,,22,196,196,1448,176295,,325,1178,715,0.48,255835
1,74,,22,184,184,16741,240299,,1294,1178,5810,1.0,255836
9,74,,22,50,50,30833,205076,,1,1178,1980,0.39,255837
3,74,,22,17,17,39192,271762,,1294,1178,2980,0.56,255838
4,74,,22,196,196,18522,176295,,325,1178,1020,0.69,255839
1,74,,22,184,184,7780,240299,,1294,1178,4170,0.72,255840
9,74,,22,50,50,53411,205076,,1,1178,2380,0.47,255841
3,74,,22,17,17,58815,271762,,1294,1178,5360,1.0,255842
4,74,,22,196,196,55505,176295,,325,1178,1020,0.69,255843
4,74,,22,184,184,20282,312182,,1294,1178,1925,0.35,255844
3,74,,22,50,50,49042,248087,,1,1178,2090,0.37,255845
1,74,,22,17,17,10902,222623,,1294,1178,3730,0.66,255846
4,74,,22,196,196,11580,176295,,325,1178,1490,1.0,255847
4,74,,22,184,184,48903,312182,,1294,1178,5660,1.0,255848
1,74,,22,50,50,8486,228491,,1,1178,4540,0.8,255849
1,74,,22,17,17,30350,222623,,1294,1178,5660,1.0,255850
3,74,,22,196,196,39828,262790,,325,1178,600,0.41,255851
3,74,,22,184,184,38387,240303,,1294,1178,2980,0.53,255852
1,74,,22,50,50,50859,228491,,1,1178,5680,1.0,255853
3,74,,22,17,17,3471,264405,,1294,1178,2980,0.56,255854
3,74,,22,196,196,20072,262790,,325,1178,600,0.41,255855
3,74,,22,184,184,48994,240303,,1294,1178,5660,1.0,255856
3,74,,22,50,50,4277,296035,,1,1178,2090,0.37,255857
3,74,,22,17,17,28303,264405,,1294,1178,5360,1.0,255858
3,74,,22,196,196,60482,262790,,325,1178,760,0.52,255859
9,74,,22,184,184,22814,257375,,1294,1178,2860,0.52,255860
1,74,,22,50,50,60603,190286,,1,1178,4540,0.8,255861
3,74,,22,17,17,26830,271772,,1294,1178,5360,1.0,255862
3,74,,22,196,196,48159,262790,,325,1178,1490,1.0,255863
9,74,,22,184,184,40016,257375,,1294,1178,5580,1.0,255864
1,74,,22,50,50,61845,190286,,1,1178,5680,1.0,255865
1,74,,22,17,17,35424,290013,,1294,1178,5660,1.0,255866
2,74,,22,196,196,61289,293513,,325,1178,1240,1.0,255867
3,74,,22,184,184,58052,140039,,1294,1178,3730,0.66,255868
9,74,,22,50,50,6170,248111,,1,1178,1980,0.39,255869
3,74,,22,17,17,61502,222689,,1294,1178,5360,1.0,255870
3,74,,22,196,196,7215,306902,,325,1178,670,0.45,255871
3,74,,22,184,184,51016,140039,,1294,1178,5660,1.0,255872
9,74,,22,50,50,47426,248111,,1,1178,2380,0.47,255873
1,74,,22,17,17,26999,222630,,1294,1178,3730,0.66,255874
3,74,,22,196,196,39827,306902,,325,1178,670,0.45,255875
1,74,,22,184,184,23075,240309,,1294,1178,2980,0.52,255876
9,74,,22,50,50,45939,248111,,1,1178,5160,1.0,255877
1,74,,22,17,17,25194,222630,,1294,1178,5660,1.0,255878
3,74,,22,196,196,54843,306902,,325,1178,760,0.52,255879
1,74,,22,184,184,45775,240309,,1294,1178,5810,1.0,255880
3,74,,22,50,50,4170,40851,,1,1178,2090,0.37,255881
4,74,,22,17,17,48794,271779,,1294,1178,5660,1.0,255882
3,74,,22,196,196,20481,306902,,325,1178,1490,1.0,255883
1,74,,22,184,184,57554,240309,,1294,1178,3730,0.65,255884
3,74,,22,50,50,58908,253092,,1,1178,2090,0.37,255885
1,74,,22,17,17,22014,25440,,1294,1178,3730,0.66,255886
1,74,,22,196,196,2479,176050,,325,1178,1490,1.0,255887
1,74,,22,184,184,23798,240309,,1294,1178,4170,0.72,255888
12,74,,22,51,51,46647,248145,17,1,1178,1190,0.32,255889
1,74,,22,17,17,4095,25440,,1294,1178,5660,1.0,255890
4,74,,22,196,196,40470,8507,,325,1178,795,0.54,255891
3,74,,22,184,184,12631,240414,,1294,1178,2980,0.53,255892
12,74,,22,51,51,44097,248145,17,1,1178,3810,1.0,255893
3,74,,22,17,17,9534,264414,,1294,1178,5360,1.0,255894
4,74,,22,196,196,4293,8507,,325,1178,1100,0.74,255895
3,74,,22,184,184,54918,240414,,1294,1178,5660,1.0,255896
3,74,,22,51,51,37775,167695,,1,1178,2240,0.4,255897
4,74,,22,17,17,13373,11803,,1294,1178,5660,1.0,255898
4,74,,22,196,196,35185,8507,,325,1178,1100,0.74,255899
1,74,,22,184,184,31067,249382,6,1294,1178,2240,0.39,255900
1,74,,22,51,51,62717,167699,,1,1178,4540,0.8,255901
1,74,,22,17,17,55361,264417,6,1294,1178,2980,0.53,255902
